datetime,depth,depth_qc,oxygen,salinity,salinity_qc_flag,temperature,temperature_qc_flag,latitude,longitude,year,month,day,time,datetime
2010-08-15 06:00:00,450.0,0,0.56,34.184,0.0,5.92,0.0,34.053,-122.94,2010,8,15,6.8,2010-08-15 06:00:00
2010-08-15 06:00:00,475.0,0,0.51,34.196,0.0,5.73,0.0,34.053,-122.94,2010,8,15,6.8,2010-08-15 06:00:00
2010-08-15 06:00:00,500.0,0,0.45,34.215,0.0,5.57,0.0,34.053,-122.94,2010,8,15,6.8,2010-08-15 06:00:00
2010-08-15 12:00:00,0.0,0,6.04,33.39,0.0,15.54,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,5.0,0,6.03,33.392,0.0,15.54,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,10.0,0,6.03,33.394,0.0,15.54,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,15.0,0,6.04,33.392,0.0,15.54,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,20.0,0,6.04,33.391,0.0,15.53,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,25.0,0,6.05,33.354,0.0,14.62,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,30.0,0,6.05,33.323,0.0,13.79,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,35.0,0,5.93,33.296,0.0,13.04,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,40.0,0,5.73,33.273,0.0,12.29,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,45.0,0,5.37,33.231,0.0,11.46,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,50.0,0,5.05,33.204,0.0,10.67,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,55.0,0,4.78,33.322,0.0,10.29,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,60.0,0,4.55,33.397,0.0,9.98,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,65.0,0,4.4,33.429,0.0,9.67,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,70.0,0,4.25,33.461,0.0,9.43,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,75.0,0,4.1,33.498,0.0,9.38,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,80.0,0,3.94,33.537,0.0,9.33,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,85.0,0,3.77,33.581,0.0,9.28,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,90.0,0,3.58,33.625,0.0,9.22,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,95.0,0,3.38,33.672,0.0,9.17,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,100.0,0,3.15,33.721,0.0,9.1,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,125.0,0,2.72,33.881,0.0,8.76,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,150.0,0,2.04,34.027,0.0,8.77,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,175.0,0,1.9,34.06,0.0,8.63,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,200.0,0,2.1,34.035,0.0,8.09,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,225.0,0,1.67,34.091,0.0,7.91,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,250.0,0,1.35,34.111,0.0,7.64,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,275.0,0,1.16,34.128,0.0,7.37,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,300.0,0,1.01,34.151,0.0,7.19,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,325.0,0,0.9,34.169,0.0,6.97,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,350.0,0,0.87,34.157,0.0,6.67,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,375.0,0,0.82,34.144,0.0,6.33,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,400.0,0,0.72,34.16,0.0,6.14,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,425.0,0,0.6,34.188,0.0,6.05,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,450.0,0,0.51,34.217,0.0,5.97,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,475.0,0,0.42,34.246,0.0,5.89,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 12:00:00,500.0,0,0.36,34.276,0.0,5.84,0.0,34.388,-122.248,2010,8,15,12.8,2010-08-15 12:00:00
2010-08-15 19:00:00,0.0,0,5.93,33.474,0.0,14.26,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,5.0,0,5.93,33.471,0.0,14.25,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,10.0,0,5.94,33.471,0.0,14.24,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,15.0,0,5.93,33.474,0.0,14.24,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,20.0,0,5.93,33.477,0.0,14.23,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,25.0,0,5.79,33.467,0.0,13.91,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,30.0,0,5.47,33.444,0.0,13.03,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,35.0,0,5.18,33.434,0.0,12.41,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,40.0,0,4.95,33.438,0.0,11.91,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,45.0,0,4.63,33.461,0.0,11.4,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,50.0,0,4.32,33.498,0.0,10.9,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,55.0,0,4.03,33.535,0.0,10.54,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,60.0,0,3.76,33.581,0.0,10.3,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,65.0,0,3.27,33.684,0.0,10.07,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,70.0,0,2.68,33.801,0.0,9.89,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,75.0,0,2.67,33.808,0.0,9.74,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,80.0,0,2.66,33.815,0.0,9.63,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,85.0,0,2.65,33.829,0.0,9.56,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,90.0,0,2.52,33.857,0.0,9.55,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,95.0,0,2.4,33.884,0.0,9.54,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,100.0,0,2.29,33.911,0.0,9.52,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,125.0,0,1.87,34.024,0.0,9.34,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,150.0,0,1.61,34.089,0.0,9.25,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,175.0,0,1.63,34.097,0.0,8.97,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,200.0,0,1.4,34.13,0.0,8.93,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,225.0,0,1.52,34.119,0.0,8.54,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,250.0,0,1.52,34.109,0.0,8.17,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,275.0,0,1.5,34.104,0.0,7.86,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,300.0,0,1.4,34.115,0.0,7.75,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,325.0,0,1.26,34.129,0.0,7.56,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,350.0,0,1.1,34.144,0.0,7.3,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,375.0,0,0.92,34.162,0.0,6.96,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,400.0,0,0.84,34.164,0.0,6.63,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,425.0,0,0.76,34.155,0.0,6.27,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,450.0,0,0.69,34.155,0.0,5.96,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,475.0,0,0.6,34.169,0.0,5.79,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 19:00:00,500.0,0,0.52,34.192,0.0,5.71,0.0,34.722,-121.55,2010,8,15,19.05,2010-08-15 19:00:00
2010-08-15 23:00:00,0.0,0,6.02,33.421,0.0,15.37,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,5.0,0,6.03,33.421,0.0,15.37,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,10.0,0,6.04,33.422,0.0,15.36,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,15.0,0,6.04,33.433,0.0,15.09,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,20.0,0,6.03,33.45,0.0,14.56,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,25.0,0,5.82,33.412,0.0,13.52,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,30.0,0,5.5,33.365,0.0,12.63,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,35.0,0,5.12,33.401,0.0,11.96,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,40.0,0,4.7,33.453,0.0,11.36,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,45.0,0,4.29,33.51,0.0,10.78,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,50.0,0,3.87,33.566,0.0,10.24,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,55.0,0,3.58,33.615,0.0,9.92,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,60.0,0,3.36,33.657,0.0,9.75,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,65.0,0,3.2,33.692,0.0,9.7,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,70.0,0,3.1,33.718,0.0,9.65,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,75.0,0,2.83,33.776,0.0,9.67,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,80.0,0,2.38,33.865,0.0,9.72,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,85.0,0,2.07,33.93,0.0,9.74,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,90.0,0,2.05,33.935,0.0,9.74,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,95.0,0,2.02,33.944,0.0,9.73,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,100.0,0,1.99,33.955,0.0,9.7,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,125.0,0,1.64,34.061,0.0,9.5,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,150.0,0,1.52,34.096,0.0,9.43,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,175.0,0,1.42,34.129,0.0,9.35,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,200.0,0,1.32,34.171,0.0,9.13,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,225.0,0,1.16,34.197,0.0,8.83,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,250.0,0,1.09,34.212,0.0,8.64,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,275.0,0,1.04,34.217,0.0,8.48,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,300.0,0,0.996,34.217,0.0,8.32,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,325.0,0,0.95,34.217,0.0,8.15,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,350.0,0,0.9,34.222,0.0,7.97,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,375.0,0,0.84,34.227,0.0,7.73,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,400.0,0,0.77,34.227,0.0,7.41,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,425.0,0,0.68,34.226,0.0,6.94,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,450.0,0,0.6,34.227,0.0,6.64,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,475.0,0,0.54,34.233,0.0,6.47,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-15 23:00:00,500.0,0,0.49,34.242,0.0,6.49,0.0,34.887,-121.203,2010,8,15,23.45,2010-08-15 23:00:00
2010-08-16 03:00:00,0.0,0,5.94,33.445,0.0,13.57,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,5.0,0,5.93,33.445,0.0,13.56,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,10.0,0,5.92,33.444,0.0,13.55,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,15.0,0,5.81,33.403,0.0,12.94,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,20.0,0,5.61,33.366,0.0,12.3,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,25.0,0,5.32,33.343,0.0,11.72,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,30.0,0,5.02,33.342,0.0,11.12,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,35.0,0,4.8,33.375,0.0,10.86,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,40.0,0,4.61,33.414,0.0,10.73,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,45.0,0,4.46,33.447,0.0,10.63,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,50.0,0,4.32,33.481,0.0,10.54,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,55.0,0,4.03,33.526,0.0,10.35,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,60.0,0,3.76,33.576,0.0,10.14,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,65.0,0,3.5,33.632,0.0,10.04,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,70.0,0,3.26,33.693,0.0,9.96,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,75.0,0,3.17,33.714,0.0,9.87,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,80.0,0,3.1,33.73,0.0,9.77,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,85.0,0,3.02,33.747,0.0,9.67,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,90.0,0,2.91,33.771,0.0,9.59,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,95.0,0,2.79,33.798,0.0,9.52,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,100.0,0,2.67,33.828,0.0,9.46,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,125.0,0,2.08,33.983,0.0,9.19,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,150.0,0,1.87,34.049,0.0,9.04,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,175.0,0,1.32,34.151,0.0,8.96,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,200.0,0,1.23,34.161,0.0,8.82,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 03:00:00,225.0,0,1.23,34.158,0.0,8.81,0.0,35.02,-120.918,2010,8,16,3.22,2010-08-16 03:00:00
2010-08-16 05:00:00,0.0,0,5.06,33.631,0.0,11.76,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,5.0,0,5.0,33.634,0.0,11.74,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,10.0,0,5.02,33.633,0.0,11.74,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,15.0,0,4.95,33.635,0.0,11.7,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,20.0,0,4.88,33.638,0.0,11.67,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,25.0,0,4.82,33.642,0.0,11.63,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,30.0,0,4.76,33.646,0.0,11.6,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,35.0,0,4.58,33.649,0.0,11.49,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,40.0,0,4.21,33.652,0.0,11.26,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,45.0,0,3.63,33.695,0.0,10.89,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,50.0,0,3.0,33.735,0.0,10.48,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,55.0,0,2.67,33.771,0.0,10.29,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-08-16 05:00:00,60.0,0,2.57,33.798,0.0,10.26,0.0,35.087,-120.777,2010,8,16,5.78,2010-08-16 05:00:00
2010-11-05 06:00:00,0.0,0,6.28,33.398,0.0,15.93,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,5.0,0,6.29,33.407,0.0,15.93,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,10.0,0,6.29,33.4,0.0,15.91,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,15.0,0,6.3,33.402,0.0,15.79,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,20.0,0,6.32,33.405,0.0,15.67,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,25.0,0,6.31,33.409,0.0,15.56,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,30.0,0,6.3,33.42,0.0,15.45,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,35.0,0,5.73,33.439,0.0,15.04,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,40.0,0,5.2,33.463,0.0,14.25,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,45.0,0,5.03,33.374,0.0,12.82,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,50.0,0,4.84,33.209,0.0,11.28,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,55.0,0,4.44,33.362,0.0,10.4,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,60.0,0,3.97,33.479,0.0,9.83,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,65.0,0,3.77,33.537,0.0,9.77,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 06:00:00,70.0,0,3.71,33.551,0.0,9.7,0.0,33.322,-119.662,2010,11,5,6.6,2010-11-05 06:00:00
2010-11-05 10:00:00,0.0,0,6.0,33.323,0.0,16.03,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,5.0,0,5.95,33.322,0.0,16.02,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,10.0,0,5.96,33.32,0.0,16.01,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,15.0,0,5.92,33.32,0.0,15.85,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,20.0,0,5.82,33.319,0.0,15.57,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,25.0,0,5.64,33.283,0.0,15.05,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,30.0,0,5.48,33.149,0.0,13.84,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,35.0,0,5.35,33.072,0.0,12.77,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,40.0,0,5.25,33.04,0.0,11.85,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,45.0,0,5.19,33.048,0.0,11.52,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,50.0,0,5.12,33.077,0.0,11.28,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,55.0,0,5.03,33.107,0.0,11.06,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,60.0,0,4.93,33.145,0.0,10.85,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,65.0,0,4.81,33.192,0.0,10.58,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,70.0,0,4.67,33.249,0.0,10.25,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,75.0,0,4.52,33.307,0.0,10.23,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,80.0,0,4.35,33.372,0.0,10.24,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,85.0,0,4.18,33.432,0.0,10.25,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,90.0,0,4.0,33.487,0.0,10.04,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,95.0,0,3.83,33.539,0.0,9.76,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,100.0,0,3.65,33.589,0.0,9.54,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,125.0,0,3.16,33.789,0.0,9.0,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,150.0,0,3.02,33.92,0.0,8.61,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,175.0,0,2.74,33.993,0.0,8.36,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
2010-11-05 10:00:00,200.0,0,1.91,34.077,0.0,8.28,0.0,33.158,-120.0,2010,11,5,10.33,2010-11-05 10:00:00
